Appl_No,Appl_Type,Ingredient,Dosage,Form,Route,Trade_Name,Strength,Product_No,Exclusivity_Code,Exclusivity_Date
212690,N,CALCIUM OXYBATE; MAGNESIUM OXYBATE; POTASSIUM OXYBATE; SODIUM OXYBATE,,,ORAL,XYWAV,JAZZ,1,ODE-361,2027-07-21
212690,N,CALCIUM OXYBATE; MAGNESIUM OXYBATE; POTASSIUM OXYBATE; SODIUM OXYBATE,,,ORAL,XYWAV,JAZZ,1,ODE-369,2028-08-12
212725,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,1,NPP,2026-10-20
212725,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,1,ODE-265,2026-08-15
212725,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,1,ODE-313,2026-08-15
212725,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,1,ODE-448,2030-10-20
212725,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,2,NPP,2026-10-20
212725,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,2,ODE-265,2026-08-15
212725,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,2,ODE-313,2026-08-15
212725,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,2,ODE-448,2030-10-20
212728,N,RIMEGEPANT SULFATE,TABLET,ORALLY DISINTEGRATING,ORAL,NURTEC ODT,PFIZER,1,NCE,2025-02-27
212801,N,OSILODROSTAT PHOSPHATE,,,ORAL,ISTURISA,RECORDATI RARE,1,NCE,2025-03-06
212801,N,OSILODROSTAT PHOSPHATE,,,ORAL,ISTURISA,RECORDATI RARE,1,ODE-286,2027-03-06
212801,N,OSILODROSTAT PHOSPHATE,,,ORAL,ISTURISA,RECORDATI RARE,2,NCE,2025-03-06
212801,N,OSILODROSTAT PHOSPHATE,,,ORAL,ISTURISA,RECORDATI RARE,2,ODE-286,2027-03-06
212801,N,OSILODROSTAT PHOSPHATE,,,ORAL,ISTURISA,RECORDATI RARE,3,NCE,2025-03-06
212801,N,OSILODROSTAT PHOSPHATE,,,ORAL,ISTURISA,RECORDATI RARE,3,ODE-286,2027-03-06
212819,N,CILASTATIN SODIUM; IMIPENEM; RELEBACTAM,,,INTRAVENOUS,RECARBRIO,MSD MERCK CO,1,NCE,2024-07-16
212839,N,CENOBAMATE,,,ORAL,XCOPRI,SK LIFE,1,NCE,2025-03-10
212839,N,CENOBAMATE,,,ORAL,XCOPRI,SK LIFE,2,NCE,2025-03-10
212839,N,CENOBAMATE,,,ORAL,XCOPRI,SK LIFE,3,NCE,2025-03-10
212839,N,CENOBAMATE,,,ORAL,XCOPRI,SK LIFE,4,NCE,2025-03-10
212839,N,CENOBAMATE,,,ORAL,XCOPRI,SK LIFE,5,NCE,2025-03-10
212839,N,CENOBAMATE,,,ORAL,XCOPRI,SK LIFE,6,NCE,2025-03-10
212862,N,PRETOMANID,,,ORAL,PRETOMANID,MYLAN IRELAND LTD,1,NCE,2024-08-14
212862,N,PRETOMANID,,,ORAL,PRETOMANID,MYLAN IRELAND LTD,1,ODE-253,2026-08-14
212887,N,CABOTEGRAVIR SODIUM,,,ORAL,VOCABRIA,VIIV HLTHCARE,1,M-273,2025-01-31
212887,N,CABOTEGRAVIR SODIUM,,,ORAL,VOCABRIA,VIIV HLTHCARE,1,NCE,2026-01-21
212887,N,CABOTEGRAVIR SODIUM,,,ORAL,VOCABRIA,VIIV HLTHCARE,1,NPP,2025-03-29
212888,N,CABOTEGRAVIR; RILPIVIRINE,SUSPENSION,EXTENDED RELEASE,INTRAMUSCULAR,CABENUVA KIT,VIIV HLTHCARE,1,D-184,2025-01-31
212888,N,CABOTEGRAVIR; RILPIVIRINE,SUSPENSION,EXTENDED RELEASE,INTRAMUSCULAR,CABENUVA KIT,VIIV HLTHCARE,1,NCE,2026-01-21
212888,N,CABOTEGRAVIR; RILPIVIRINE,SUSPENSION,EXTENDED RELEASE,INTRAMUSCULAR,CABENUVA KIT,VIIV HLTHCARE,1,NPP,2025-03-29
212888,N,CABOTEGRAVIR; RILPIVIRINE,SUSPENSION,EXTENDED RELEASE,INTRAMUSCULAR,CABENUVA KIT,VIIV HLTHCARE,2,D-184,2025-01-31
212888,N,CABOTEGRAVIR; RILPIVIRINE,SUSPENSION,EXTENDED RELEASE,INTRAMUSCULAR,CABENUVA KIT,VIIV HLTHCARE,2,NCE,2026-01-21
212888,N,CABOTEGRAVIR; RILPIVIRINE,SUSPENSION,EXTENDED RELEASE,INTRAMUSCULAR,CABENUVA KIT,VIIV HLTHCARE,2,NPP,2025-03-29
212904,N,TIVOZANIB HYDROCHLORIDE,,,ORAL,FOTIVDA,AVEO PHARMS,1,NCE,2026-03-10
212904,N,TIVOZANIB HYDROCHLORIDE,,,ORAL,FOTIVDA,AVEO PHARMS,2,NCE,2026-03-10
212905,N,CANTHARIDIN,,,TOPICAL,YCANTH,VERRICA PHARMS,1,NCE,2028-07-21
212937,N,SODIUM THIOSULFATE,,,INTRAVENOUS,PEDMARK,FENNEC PHARMS INC,1,NP,2025-09-20
212937,N,SODIUM THIOSULFATE,,,INTRAVENOUS,PEDMARK,FENNEC PHARMS INC,1,ODE-384,2029-09-20
212950,N,FOSTEMSAVIR TROMETHAMINE,TABLET,EXTENDED RELEASE,ORAL,RUKOBIA,VIIV HLTHCARE,1,NCE,2025-07-02
212994,N,DEXMETHYLPHENIDATE HYDROCHLORIDE; SERDEXMETHYLPHENIDATE CHLORIDE,,,ORAL,AZSTARYS,COMMAVE THERAP,1,NCE,2026-05-07
212994,N,DEXMETHYLPHENIDATE HYDROCHLORIDE; SERDEXMETHYLPHENIDATE CHLORIDE,,,ORAL,AZSTARYS,COMMAVE THERAP,2,NCE,2026-05-07
212994,N,DEXMETHYLPHENIDATE HYDROCHLORIDE; SERDEXMETHYLPHENIDATE CHLORIDE,,,ORAL,AZSTARYS,COMMAVE THERAP,3,NCE,2026-05-07
213004,N,AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,CAPSULE,DELAYED RELEASE,ORAL,TALICIA,REDHILL,1,NP,2022-11-01
213006,N,VIBEGRON,,,ORAL,GEMTESA,UROVANT,1,I-955,2027-12-18
213006,N,VIBEGRON,,,ORAL,GEMTESA,UROVANT,1,NCE,2025-12-23
213026,N,CASIMERSEN,,,INTRAVENOUS,AMONDYS 45,SAREPTA THERAPS INC,1,NCE,2026-02-25
213026,N,CASIMERSEN,,,INTRAVENOUS,AMONDYS 45,SAREPTA THERAPS INC,1,ODE-347,2028-02-25
213036,N,ARTESUNATE,,,INTRAVENOUS,ARTESUNATE,AMIVAS,1,NCE,2025-05-26
213036,N,ARTESUNATE,,,INTRAVENOUS,ARTESUNATE,AMIVAS,1,ODE-290,2027-05-26
213082,N,TOFACITINIB CITRATE,,,ORAL,XELJANZ,PFIZER,1,M-14,2028-02-21
213116,A,TROMETHAMINE,,,INJECTION,TROMETHAMINE,MILLA PHARMS,1,CGT,2025-07-01
213137,N,VOXELOTOR,,,ORAL,OXBRYTA,GLOBAL BLOOD THERAPS,1,ODE-281,2026-11-25
213137,N,VOXELOTOR,,,ORAL,OXBRYTA,GLOBAL BLOOD THERAPS,1,ODE-394,2028-12-17
213137,N,VOXELOTOR,,,ORAL,OXBRYTA,GLOBAL BLOOD THERAPS,2,ODE-394,2028-12-17
213138,N,FIDAXOMICIN,,,ORAL,DIFICID,CUBIST PHARMS LLC,1,ODE-367,2027-01-24
213176,N,UMBRALISIB TOSYLATE,,,ORAL,UKONIQ,TG THERAPS,1,NCE,2026-02-05
213189,N,TIRBANIBULIN,,,TOPICAL,KLISYRI,ALMIRALL,1,D-192,2027-06-07
213189,N,TIRBANIBULIN,,,TOPICAL,KLISYRI,ALMIRALL,1,NCE,2025-12-14
213217,N,ZANUBRUTINIB,,,ORAL,BRUKINSA,BEONE MEDICINES USA,1,I-817,2026-01-19
213217,N,ZANUBRUTINIB,,,ORAL,BRUKINSA,BEONE MEDICINES USA,1,I-936,2027-03-07
213217,N,ZANUBRUTINIB,,,ORAL,BRUKINSA,BEONE MEDICINES USA,1,ODE-274,2030-01-19
213217,N,ZANUBRUTINIB,,,ORAL,BRUKINSA,BEONE MEDICINES USA,1,ODE-276,2026-11-14
213217,N,ZANUBRUTINIB,,,ORAL,BRUKINSA,BEONE MEDICINES USA,1,ODE-370,2028-09-14
213217,N,ZANUBRUTINIB,,,ORAL,BRUKINSA,BEONE MEDICINES USA,1,ODE-371,2028-08-31
213217,N,ZANUBRUTINIB,,,ORAL,BRUKINSA,BEONE MEDICINES USA,1,ODE-467,2031-03-07
213227,N,COPPER CU-64 DOTATATE,,,INTRAVENOUS,DETECTNET,CURIUM,1,NCE,2025-09-03
213227,N,COPPER CU-64 DOTATATE,,,INTRAVENOUS,DETECTNET,CURIUM,1,ODE-317,2027-09-03
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,M-311,2027-09-27
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,M-312,2027-09-27
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,NCE,2025-05-08
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,NPP,2027-05-29
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,ODE-301,2027-05-08
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,ODE-302,2027-05-08
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,ODE-303,2027-05-08
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,ODE-409,2029-09-21
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,ODE-412,2029-09-21
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,ODE-484,2031-05-29
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,ODE-485,2031-05-29
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,ODE-487,2031-05-29
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,M-311,2027-09-27
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,M-312,2027-09-27
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,NCE,2025-05-08
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,NPP,2027-05-29
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,ODE-301,2027-05-08
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,ODE-302,2027-05-08
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,ODE-303,2027-05-08
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,ODE-409,2029-09-21
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,ODE-412,2029-09-21
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,ODE-484,2031-05-29
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,ODE-485,2031-05-29
213246,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,ODE-487,2031-05-29
213312,N,SIROLIMUS,,,INTRAVENOUS,FYARRO,AADI SUB,1,ODE-386,2028-11-22
213378,N,OLANZAPINE; SAMIDORPHAN L-MALATE,,,ORAL,LYBALVI,ALKERMES INC,1,NCE,2026-05-28
213378,N,OLANZAPINE; SAMIDORPHAN L-MALATE,,,ORAL,LYBALVI,ALKERMES INC,2,NCE,2026-05-28
213378,N,OLANZAPINE; SAMIDORPHAN L-MALATE,,,ORAL,LYBALVI,ALKERMES INC,3,NCE,2026-05-28
213378,N,OLANZAPINE; SAMIDORPHAN L-MALATE,,,ORAL,LYBALVI,ALKERMES INC,4,NCE,2026-05-28
213411,N,TUCATINIB,,,ORAL,TUKYSA,SEAGEN,1,I-906,2026-01-19
213411,N,TUCATINIB,,,ORAL,TUKYSA,SEAGEN,1,NCE,2025-04-17
213411,N,TUCATINIB,,,ORAL,TUKYSA,SEAGEN,1,ODE-309,2027-04-17
213411,N,TUCATINIB,,,ORAL,TUKYSA,SEAGEN,1,ODE-422,2030-01-19
213411,N,TUCATINIB,,,ORAL,TUKYSA,SEAGEN,2,I-906,2026-01-19
213411,N,TUCATINIB,,,ORAL,TUKYSA,SEAGEN,2,NCE,2025-04-17
213411,N,TUCATINIB,,,ORAL,TUKYSA,SEAGEN,2,ODE-309,2027-04-17
213411,N,TUCATINIB,,,ORAL,TUKYSA,SEAGEN,2,ODE-422,2030-01-19
213433,N,CLASCOTERONE,,,TOPICAL,WINLEVI,SUN PHARM,1,NCE,2025-08-26
213464,N,NIFURTIMOX,,,ORAL,LAMPIT,BAYER HEALTHCARE,1,NCE,2025-08-06
213464,N,NIFURTIMOX,,,ORAL,LAMPIT,BAYER HEALTHCARE,1,ODE-319,2027-08-06
213464,N,NIFURTIMOX,,,ORAL,LAMPIT,BAYER HEALTHCARE,2,NCE,2025-08-06
213464,N,NIFURTIMOX,,,ORAL,LAMPIT,BAYER HEALTHCARE,2,ODE-319,2027-08-06
213478,N,SIROLIMUS,,,TOPICAL,HYFTOR,NOBELPHARMA,1,NP,2025-03-22
213478,N,SIROLIMUS,,,TOPICAL,HYFTOR,NOBELPHARMA,1,ODE-391,2029-03-22
213491,N,CYSTEAMINE BITARTRATE,GRANULE,DELAYED RELEASE,ORAL,PROCYSBI,HORIZON,1,ODE*,2024-12-22
213491,N,CYSTEAMINE BITARTRATE,GRANULE,DELAYED RELEASE,ORAL,PROCYSBI,HORIZON,2,ODE*,2024-12-22
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,1,NCE,2026-03-18
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,2,NCE,2026-03-18
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,3,NCE,2026-03-18
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,4,NCE,2026-03-18
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,5,NCE,2026-03-18
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,6,NCE,2026-03-18
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,7,NCE,2026-03-18
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,8,NCE,2026-03-18
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,9,NCE,2026-03-18
213498,N,PONESIMOD,,,ORAL,PONVORY,VANDA PHARMS INC,10,NCE,2026-03-18
213535,N,RISDIPLAM,,,ORAL,EVRYSDI,GENENTECH INC,1,M-270,2026-10-03
213535,N,RISDIPLAM,,,ORAL,EVRYSDI,GENENTECH INC,1,NCE,2025-08-07
213535,N,RISDIPLAM,,,ORAL,EVRYSDI,GENENTECH INC,1,NPP,2025-05-27
213535,N,RISDIPLAM,,,ORAL,EVRYSDI,GENENTECH INC,1,ODE-334,2027-08-07
213535,N,RISDIPLAM,,,ORAL,EVRYSDI,GENENTECH INC,1,ODE-400,2029-05-27
213586,N,RISPERIDONE,SUSPENSION,EXTENDED RELEASE,SUBCUTANEOUS,UZEDY,TEVA,1,NP,2026-04-28
213586,N,RISPERIDONE,SUSPENSION,EXTENDED RELEASE,SUBCUTANEOUS,UZEDY,TEVA,2,NP,2026-04-28
213586,N,RISPERIDONE,SUSPENSION,EXTENDED RELEASE,SUBCUTANEOUS,UZEDY,TEVA,3,NP,2026-04-28
213586,N,RISPERIDONE,SUSPENSION,EXTENDED RELEASE,SUBCUTANEOUS,UZEDY,TEVA,4,NP,2026-04-28
213586,N,RISPERIDONE,SUSPENSION,EXTENDED RELEASE,SUBCUTANEOUS,UZEDY,TEVA,5,NP,2026-04-28
213586,N,RISPERIDONE,SUSPENSION,EXTENDED RELEASE,SUBCUTANEOUS,UZEDY,TEVA,6,NP,2026-04-28
213586,N,RISPERIDONE,SUSPENSION,EXTENDED RELEASE,SUBCUTANEOUS,UZEDY,TEVA,7,NP,2026-04-28
213591,N,CAPMATINIB HYDROCHLORIDE,,,ORAL,TABRECTA,NOVARTIS PHARM,1,NCE,2025-05-06
213591,N,CAPMATINIB HYDROCHLORIDE,,,ORAL,TABRECTA,NOVARTIS PHARM,1,ODE-291,2027-05-06
213591,N,CAPMATINIB HYDROCHLORIDE,,,ORAL,TABRECTA,NOVARTIS PHARM,2,NCE,2025-05-06
213591,N,CAPMATINIB HYDROCHLORIDE,,,ORAL,TABRECTA,NOVARTIS PHARM,2,ODE-291,2027-05-06
213674,N,ENZALUTAMIDE,,,ORAL,XTANDI,ASTELLAS,1,I-926,2026-11-17
213674,N,ENZALUTAMIDE,,,ORAL,XTANDI,ASTELLAS,2,I-926,2026-11-17
213687,N,TRIHEPTANOIN,,,ORAL,DOJOLVI,ULTRAGENYX PHARM INC,1,NCE,2025-06-30
213687,N,TRIHEPTANOIN,,,ORAL,DOJOLVI,ULTRAGENYX PHARM INC,1,ODE-311,2027-06-30
213702,N,LURBINECTEDIN,,,INTRAVENOUS,ZEPZELCA,JAZZ,1,NCE,2025-06-15
213702,N,LURBINECTEDIN,,,INTRAVENOUS,ZEPZELCA,JAZZ,1,ODE-304,2027-06-15
213708,A,EPINEPHRINE,,,"INTRAVENOUS, INTRAOCULAR, INTRAMUSCULAR, SUBCUTANEOUS",EPINEPHRINE,FRESENIUS KABI USA,1,PC,2025-06-03
213716,N,VOCLOSPORIN,,,ORAL,LUPKYNIS,AURINIA,1,NCE,2026-01-22
213721,N,PRALSETINIB,,,ORAL,GAVRETO,RIGEL PHARMS,1,NCE,2025-09-04
213721,N,PRALSETINIB,,,ORAL,GAVRETO,RIGEL PHARMS,1,ODE-318,2027-09-04
213721,N,PRALSETINIB,,,ORAL,GAVRETO,RIGEL PHARMS,1,ODE-340,2027-12-01
213721,N,PRALSETINIB,,,ORAL,GAVRETO,RIGEL PHARMS,1,ODE-341,2027-12-01
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,1,I-899,2025-08-26
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,1,NCE,2025-04-17
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,1,ODE-292,2027-04-17
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,1,ODE-404,2029-08-26
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,2,I-899,2025-08-26
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,2,NCE,2025-04-17
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,2,ODE-292,2027-04-17
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,2,ODE-404,2029-08-26
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,3,I-899,2025-08-26
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,3,NCE,2025-04-17
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,3,ODE-292,2027-04-17
213736,N,PEMIGATINIB,,,ORAL,PEMAZYRE,INCYTE CORP,3,ODE-404,2029-08-26
213756,N,SELUMETINIB SULFATE,,,ORAL,KOSELUGO,ASTRAZENECA,1,NCE,2025-04-10
213756,N,SELUMETINIB SULFATE,,,ORAL,KOSELUGO,ASTRAZENECA,1,ODE-288,2027-04-10
213756,N,SELUMETINIB SULFATE,,,ORAL,KOSELUGO,ASTRAZENECA,2,NCE,2025-04-10
213756,N,SELUMETINIB SULFATE,,,ORAL,KOSELUGO,ASTRAZENECA,2,ODE-288,2027-04-10
213793,N,SETMELANOTIDE ACETATE,,,SUBCUTANEOUS,IMCIVREE,RHYTHM,1,I-892,2025-06-16
213793,N,SETMELANOTIDE ACETATE,,,SUBCUTANEOUS,IMCIVREE,RHYTHM,1,NCE,2025-11-25
213793,N,SETMELANOTIDE ACETATE,,,SUBCUTANEOUS,IMCIVREE,RHYTHM,1,NPP,2027-12-20
213793,N,SETMELANOTIDE ACETATE,,,SUBCUTANEOUS,IMCIVREE,RHYTHM,1,ODE-336,2027-11-25
213793,N,SETMELANOTIDE ACETATE,,,SUBCUTANEOUS,IMCIVREE,RHYTHM,1,ODE-402,2029-06-16
213793,N,SETMELANOTIDE ACETATE,,,SUBCUTANEOUS,IMCIVREE,RHYTHM,1,ODE-508,2031-12-20
213793,N,SETMELANOTIDE ACETATE,,,SUBCUTANEOUS,IMCIVREE,RHYTHM,1,ODE-509,2031-12-20
213871,N,ABROCITINIB,,,ORAL,CIBINQO,PFIZER,1,NCE,2027-01-14
213871,N,ABROCITINIB,,,ORAL,CIBINQO,PFIZER,1,NPP,2026-02-09
213871,N,ABROCITINIB,,,ORAL,CIBINQO,PFIZER,2,NCE,2027-01-14
213871,N,ABROCITINIB,,,ORAL,CIBINQO,PFIZER,2,NPP,2026-02-09
213871,N,ABROCITINIB,,,ORAL,CIBINQO,PFIZER,3,NCE,2027-01-14
213871,N,ABROCITINIB,,,ORAL,CIBINQO,PFIZER,3,NPP,2026-02-09
213931,N,TENAPANOR HYDROCHLORIDE,,,ORAL,XPHOZAH,ARDELYX INC,1,NP,2026-10-17
213931,N,TENAPANOR HYDROCHLORIDE,,,ORAL,XPHOZAH,ARDELYX INC,2,NP,2026-10-17
213931,N,TENAPANOR HYDROCHLORIDE,,,ORAL,XPHOZAH,ARDELYX INC,3,NP,2026-10-17
213953,N,TESTOSTERONE UNDECANOATE,,,ORAL,KYZATREX,MARIUS PHARMS LLC,1,NP,2025-07-27
213953,N,TESTOSTERONE UNDECANOATE,,,ORAL,KYZATREX,MARIUS PHARMS LLC,2,NP,2025-07-27
213953,N,TESTOSTERONE UNDECANOATE,,,ORAL,KYZATREX,MARIUS PHARMS LLC,3,NP,2025-07-27
213969,N,LONAFARNIB,,,ORAL,ZOKINVY,SENTYNL THERAPS INC,1,NCE,2025-11-20
213969,N,LONAFARNIB,,,ORAL,ZOKINVY,SENTYNL THERAPS INC,1,ODE-324,2027-11-20
213969,N,LONAFARNIB,,,ORAL,ZOKINVY,SENTYNL THERAPS INC,2,NCE,2025-11-20
213969,N,LONAFARNIB,,,ORAL,ZOKINVY,SENTYNL THERAPS INC,2,ODE-324,2027-11-20
213972,N,PROBENECID; SULOPENEM ETZADROXIL,,,ORAL,ORLYNVAH,ITERUM THERAP,1,NCE,2029-10-25
213973,N,RIPRETINIB,,,ORAL,QINLOCK,DECIPHERA PHARMS,1,NCE,2025-05-15
213973,N,RIPRETINIB,,,ORAL,QINLOCK,DECIPHERA PHARMS,1,ODE-298,2027-05-15
213976,N,BUDESONIDE,,,ORAL,EOHILIA,TAKEDA PHARMS USA,1,NP,2027-02-09
213976,N,BUDESONIDE,,,ORAL,EOHILIA,TAKEDA PHARMS USA,1,ODE-466,2031-02-09
214012,N,INCLISIRAN SODIUM,,,SUBCUTANEOUS,LEQVIO,NOVARTIS,1,NCE,2026-12-22
214018,N,FOSDENOPTERIN HYDROBROMIDE,,,INTRAVENOUS,NULIBRY,SENTYNL THERAPS INC,1,M-286,2025-10-27
214018,N,FOSDENOPTERIN HYDROBROMIDE,,,INTRAVENOUS,NULIBRY,SENTYNL THERAPS INC,1,NCE,2026-02-26
214018,N,FOSDENOPTERIN HYDROBROMIDE,,,INTRAVENOUS,NULIBRY,SENTYNL THERAPS INC,1,ODE-342,2028-02-26
214028,N,PILOCARPINE HYDROCHLORIDE,,,OPHTHALMIC,VUITY,ABBVIE,1,D-187,2026-03-28
214050,A,HYDROCORTISONE SODIUM SUCCINATE,,,INJECTION,HYDROCORTISONE SODIUM SUCCINATE,CIPLA,1,CGT,2025-03-25
214051,A,IVABRADINE HYDROCHLORIDE,,,ORAL,IVABRADINE HYDROCHLORIDE,INGENUS PHARMS LLC,1,PC,2025-01-11
214051,A,IVABRADINE HYDROCHLORIDE,,,ORAL,IVABRADINE HYDROCHLORIDE,INGENUS PHARMS LLC,2,PC,2025-01-11
214056,N,APOMORPHINE HYDROCHLORIDE,,,SUBCUTANEOUS,ONAPGO,MDD US,1,NP,2028-02-03
214070,N,ALBUTEROL SULFATE; BUDESONIDE,AEROSOL,METERED,INHALATION,AIRSUPRA,ASTRAZENECA,1,NP,2026-01-10
214094,N,BEROTRALSTAT HYDROCHLORIDE,,,ORAL,ORLADEYO,BIOCRYST,1,NCE,2025-12-03
214094,N,BEROTRALSTAT HYDROCHLORIDE,,,ORAL,ORLADEYO,BIOCRYST,1,ODE-333,2027-12-03
214094,N,BEROTRALSTAT HYDROCHLORIDE,,,ORAL,ORLADEYO,BIOCRYST,2,NCE,2025-12-03
214094,N,BEROTRALSTAT HYDROCHLORIDE,,,ORAL,ORLADEYO,BIOCRYST,2,ODE-333,2027-12-03
214096,N,TEPOTINIB HYDROCHLORIDE,,,ORAL,TEPMETKO,EMD SERONO INC,1,NCE,2026-02-03
214096,N,TEPOTINIB HYDROCHLORIDE,,,ORAL,TEPMETKO,EMD SERONO INC,1,ODE-325,2028-02-03
214103,N,LUMASIRAN SODIUM,,,SUBCUTANEOUS,OXLUMO,ALNYLAM PHARMS INC,1,I-901,2025-10-06
214103,N,LUMASIRAN SODIUM,,,SUBCUTANEOUS,OXLUMO,ALNYLAM PHARMS INC,1,NCE,2025-11-23
214103,N,LUMASIRAN SODIUM,,,SUBCUTANEOUS,OXLUMO,ALNYLAM PHARMS INC,1,ODE-339,2027-11-23
214103,N,LUMASIRAN SODIUM,,,SUBCUTANEOUS,OXLUMO,ALNYLAM PHARMS INC,1,ODE-415,2029-10-06
214120,N,AZACITIDINE,,,ORAL,ONUREG,BRISTOL,1,ODE-320,2027-09-01
214120,N,AZACITIDINE,,,ORAL,ONUREG,BRISTOL,2,ODE-320,2027-09-01
214133,N,LEVOKETOCONAZOLE,,,ORAL,RECORLEV,STRONGBRIDGE,1,NCE*,2026-12-30
214133,N,LEVOKETOCONAZOLE,,,ORAL,RECORLEV,STRONGBRIDGE,1,ODE-385,2028-12-30
214154,N,DROSPIRENONE; ESTETROL,,,ORAL,NEXTSTELLIS,MAYNE PHARMA,1,NCE,2026-04-15
214187,N,SOFOSBUVIR; VELPATASVIR,,,ORAL,EPCLUSA,GILEAD SCIENCES INC,1,M-277,2025-04-27
214187,N,SOFOSBUVIR; VELPATASVIR,,,ORAL,EPCLUSA,GILEAD SCIENCES INC,1,ODE-376,2028-06-10
214187,N,SOFOSBUVIR; VELPATASVIR,,,ORAL,EPCLUSA,GILEAD SCIENCES INC,2,M-277,2025-04-27
214187,N,SOFOSBUVIR; VELPATASVIR,,,ORAL,EPCLUSA,GILEAD SCIENCES INC,2,ODE*,2027-03-19
214200,N,TRILACICLIB DIHYDROCHLORIDE,,,INTRAVENOUS,COSELA,PHARMACOSMOS,1,NCE,2026-02-12
214231,N,DASIGLUCAGON HYDROCHLORIDE,,,SUBCUTANEOUS,ZEGALOGUE,ZEALAND PHARMA,1,NCE,2026-03-22
214231,N,DASIGLUCAGON HYDROCHLORIDE,,,SUBCUTANEOUS,ZEGALOGUE,ZEALAND PHARMA,2,NCE,2026-03-22
214324,N,TREPROSTINIL,,,INHALATION,TYVASO DPI,UNITED THERAP,1,NP,2025-05-23
